id,hotness,familiarity,latitude,location,longitude,name,,,,
ARRR4Y81187FB524CE,0.384763788,0.442196141,30.76753,Dubuisson LA,-92.11789,Lonnie Brooks,,,,
ARLFUII1187FB565E5,0.437711291,0.682067848,,,,I Wayne,,,,
ARHK7A51187FB411D8,0.405080353,0.510367932,40.58751,Redding CA,-122.39293,Roy Rogers,,,,
AR1NRA91187FB404C3,0.31685326,0.612244817,,,,Jazzy B,,,,
ARVEJ9M1187FB4DC44,0.437964733,0.652367864,,,,Les Ogres De Barback,,,,
ARHKOPH11F919A768B,0.350767105,0.458532594,40.19033,Ohio,-82.66947,Coffinberry,,,,
ARDBFT21187B98E524,0.362782941,0.470012403,,,,Janitor Joe,,,,
ARTJ9GZ1187B9B46DE,0.215958703,0.502245023,41.88415,Chicago IL,-87.63241,Young-Holt Unlimited,,,,
ARUUXNF1187B98FB36,0.379495651,0.481180212,,,,Charlie Peacock,,,,
AR9UPVA1187FB51260,0,0.048852903,,,,Brent Lamb,,,,
ARYF20K1187B9B76BD,0.516963731,0.668020249,,ORANGE California,,George Lopez,,,,
ARUW6HS1187FB3F028,0.359662997,0.580367095,,,,Rokia Traor�,,,,
ARLI9NJ1187B9911FB,0.406409656,0.41178907,35.67048,Tokyo Japan,139.74092,Vodka Collins,,,,
ARMQHX71187B9890D3,0.574274731,0.780461749,,Atlanta GA,,Mastodon,,,,
ARKQN8X1187B99221C,0.379222861,0.510993042,40.73197,Newark NJ,-74.17418,Joe Rogan,,,,
ARDUBUY12086C1464B,0.393359338,0.440258822,,,,Brenda Boykin,,,,
ARY1VGA1187FB5A39E,0.371786733,0.590360325,56.85147,Lynn Lake Manitoba Canada,-101.04893,Tom Cochrane,,,,
AR0JEOI1187B98B918,0.336191156,0.377034085,31.1689,Texas,-100.07715,Erik Berglund,,,,
ARE8GLF1187FB52532,0.576903816,0.833967972,,,,Red Hot Chili Peppers,,,,
ARSZIBW1187B994053,0.445321878,0.611381595,,,,James Newton Howard,,,,
ARNV7U61187FB54DCB,0.18721329,0.374024633,,,,Faith Yang,,,,
ARPK1CM1187B9B6B9C,0.263509097,0.31569241,,,,Roger Reynolds,,,,
ARC0MTS1187FB44C21,0.43676907,0.641172818,50.84838,Brussels Belgium,4.34968,Toots Thielemans,,,,
ARVWNTI1269FB34C59,0.436782949,0.612640524,,,,SOJA,,,,
ARZVTZN1187FB579D4,0.462190105,0.624252499,32.20049,Galloway Panola County TX,-94.35887,Jim Reeves,,,,
AR7KA5V1187FB44E6B,0.362218957,0.608703568,,,,The Del McCoury Band,,,,
ARRESZG1187B9A3FBF,0.116156134,0.27790004,,,,Les Hou-Lops,,,,
ARLYPKH1241B9C7185,0,0.251104742,,,,Ketty DB,,,,
ARKFYS91187B98E58F,0.385470551,0.535292736,,,,Jeff And Sheri Easter,,,,
ARO6WZY1187FB3A86E,0.300405375,0.392710303,,,,Sonic Subjunkies,,,,
ARPUEAL1187FB57814,0.527548582,0.697174183,,,,Gov't Mule,,,,
ARXZIHJ1187B9A4ED9,0.376514231,0.555765,41.94508,Attleboro MA,-71.28109,Ray Conniff,,,,
AR25LGJ1187B9B2492,0.38238937,0.519686313,29.42449,San Antonio TX,-98.49462,Sir Douglas Quintet,,,,
ARHTRR71187B98F305,0.395999523,0.612912573,,,,Michelle Tumes,,,,
ARCBYJW1187FB51FD8,0.363930188,0.552021062,41.88415,Chicago IL,-87.63241,Major Lance,,,,
AREB22L1187B9A4BCE,0.341376268,0.552053803,,,,Bad Azz,,,,
ARQILMW1187B9890DA,0.38072824,0.551477434,,Nashville TN,,Kitty Wells,,,,
ARFJXTS11F4C83E24E,0,0.208373973,,,,Defect & Quixotic,,,,
AROIHOI122988FEB8E,0.049034381,0.334542784,,,,Mario Rosenstock,,,,
ARYLG3I119B8668696,0,0.279531683,,,,Rockin' Dopsie_ Jr.,,,,
ARHRY5S1187B99B96F,0.560819769,0.768004235,32.61436,Alabama,-86.68073,Static-X,,,,
AR4C7UZ1187B9AB278,0,0.063480796,,,,She Satellites,,,,
ARYLQVR11F50C4EFC2,0.319103222,0.767815064,,,,Saman,,,,
ARE17W51187FB5381B,0.388800313,0.625186797,51.50632,London,-0.12714,Smart Alex,,,,
AR3MSAN1187B98F06B,0.574497026,0.796420044,33.74831,Atlanta GA,-84.39111,OutKast,,,,
ARXPPEY1187FB51DF4,0.766545451,0.86652032,,,,Michael Jackson,,,,
ARNEL2O1187FB4421A,0.430055177,0.572470888,33.89627,Houston MS,-89.00018,Bukka White,,,,
ARW4ZCO1187B9B22D3,0,0.476748648,54.31392,Great Britain / UK,-2.23218,AFS,,,,
ARZVTZN1187FB579D4,0.462190105,0.624252499,32.20049,Galloway Panola County TX,-94.35887,Jim Reeves,,,,
AR35YUO1187B9AD83E,0.411195688,0.642280769,55.8578,Glasgow Scotland,-4.24251,Wet Wet Wet,,,,
ARSNTX51187B989CA2,0.313538459,0.587515495,,,,Tsar,,,,
AR4TLW81187B99683D,0.448653471,0.641197515,,Syracuse NY,,Martin Sexton,,,,
ARZVEF91187B9AC770,0.392994623,0.599133769,40.71455,New York NY,-74.00712,Elliot Goldenthal,,,,
ARD6L7O1187B995ADA,0.325304674,0.498991673,51.73569,Chelmsford England,0.47791,Dave Valentin,,,,
ARD7TVE1187B99BFB1,0.401997543,0.581793766,,California - LA,,Casual,,,,
ARP5MSK1187B99A54C,0.271527658,0.348920356,34.0737,Dublin MS,-90.49217,Jimmy Burns,,,,
ARZLCTV1241B9C4D46,0.288726537,0.498230072,,,,Claire Elzi��,,,,
ARUGX5X1187FB468C4,0.409818411,0.642358176,34.15917,Encino CA,-118.50119,Dino,,,,
ARIMJFK1187FB4ED3E,0.436599339,0.632718261,,,,Luke Vibert,,,,
ARZAHDN1187B9B4BED,0.345935702,0.649155774,,Tennessee,,Ice,,,,
ARQXAGC12472CE2BBD,0.397249735,0.506734505,,,,Spiral Stairs,,,,
AR3793X1187FB50CB3,0.500691341,0.643182773,,Middlesbrough England,,Rea_ Chris,,,,
ARBD4QW1187FB42153,0.455825979,0.700208518,62.19845,Sweden,17.55142,Scar Symmetry,,,,
AR02IU11187FB513F2,0.480724781,0.722105298,,New York NY,,Tito Puente,,,,
ARIH5GU1187FB4C958,0.536219993,0.767768809,,Newcastle,,Silverchair,,,,
AROUOZZ1187B9ABE51,0.379671125,0.588827101,40.79195,New York NY [Spanish Harlem],-73.94512,Willie Bobo,,,,
ARUTEVU1187B9ACAF9,0.710879071,0.820072418,34.05349,NORTH FORT MYERS Florida,-118.24532,Lifehouse,,,,
ARB5S4L1187FB4AD20,0.303618163,0.603550952,,,,Carlos Ponce,,,,
ARLUF1T1187FB3603B,0.545571961,0.630550568,,,,Ricardo Arjona,,,,
AR7MNIX1187B9A2A68,0.377849173,0.689793071,34.05349,California - LA,-118.24532,Tyrone Wells,,,,
AR4GAFY1187B9B639D,0.542289933,0.7087354,,Memphis Tennessee,,B.B. King,,,,
ARY4M3J1187B9AC94C,0.341288723,0.518743959,53.79449,Leeds,-1.54658,John Sebastian,,,,
ARD7U0O1187FB5531A,0.267124867,0.360729206,49.34463,Neuilly-sous-Clermont (Oise),2.40955,Andre Verchuren,,,,
ARBD4QW1187FB42153,0.455825979,0.718381342,62.19845,Sweden,17.55142,Scar Symmetry,,,,
ARDPFGP1187B98A58A,0.484124713,0.693258488,59.33217,Stockholm Sweden,18.06243,Concretes,,,,
ARZ39UI1187B989289,0.332970152,0.489629327,,,,Izzy Stradlin And The Ju Ju Hounds,,,,
ARA7LD41187FB4DC0C,0.348164621,0.497655378,,,,Don Campbell,,,,
AR681HS1187FB5BBFE,0.463025076,0.56681391,,California,,David Lynch,,,,
ARH0ZIQ1187B99EC94,0.401050646,0.559088469,37.77916,California - SF,-122.42005,Cotton Candy,,,,
ARSPUHE1187B99DB8A,0.350349277,0.477295629,,,,Frank Marino & Mahogany Rush,,,,
ARIXGOC1187FB54F4B,0.312432868,0.496333302,,,,John Wayne,,,,
ARPRQSD12086C16679,0.334749431,0.45430156,38.2589,Missouri,-92.43659,The Incurables,,,,
ARQQP3Z1187FB5707B,0.423808444,0.541033427,53.55334,Hamburg Germany,9.99245,Bert Kaempfert,,,,
ARY0W1O1187FB5B8C0,0.398633286,0.614275843,29.76045,Houston,-95.36978,H-Town,,,,
ARW1BRR1187B996332,0.26969355,0.327675437,,,,Voyager Series,,,,
ARW6LIW1187B9966CD,0.317229904,0.428040041,39.10295,Kansas City MO,-94.58306,JERRY WALLACE,,,,
ARVUN5F1187FB4CCC7,0.481339309,0.729212274,,Kingston Jamaica,,Beenie Man Featuring Janet Jackson,,,,
ARLV8S31187B988B71,0.394289662,0.633408899,46.71067,S����,1.71819,Georges Brassens,,,,
ARG37DA1187B9A47FF,0.37629757,0.506114299,,,,Morgion,,,,
AR1DLF21187FB3CBF0,0.448593803,0.565089892,,,,4Him,,,,
ARANDRM1187B98B446,0.310920963,0.598643696,,,,Wild Horses,,,,
ARU2JAB1187FB50C72,0.310298996,0.470414614,,,,David Meece,,,,
ARRT66G1187FB3DDF9,0.382593001,0.609636698,,Gilmer TX,,Freddie King,,,,
AR6QQY41187B990574,0.362902986,0.559991415,56.46137,Dundee Scotland,-2.96761,Danny Wilson,,,,
ARZ78EG1187FB4638E,0.279483127,0.39821877,,,,Malefaction,,,,
ARW1WST1187FB384DA,0.417846148,0.464362591,,,,Jope Ruonansuu,,,,
ARRBINW1187B98AE6D,0.304911912,0.421181869,40.65507,Brooklyn NY,-73.94888,Marcie Blane,,,,
ARUDY181187B9B5F49,0.359542313,0.536546301,31.03896,Collins County TX,-93.97961,Charlie Walker,,,,
AR0WGXC1187B9AAC99,0.425450614,0.674839436,,Detroit MI,,Slum Village,,,,
ARSE5NP1187B9B98AB,0.593808365,0.889613555,,Chicago IL,,Twista,,,,
AR2J2WF1187FB46271,0.383524247,0.54858513,54.48303,Egremont Cumbria England,-3.53444,Francis Dunnery,,,,
ARK2G5U1187FB46B34,0.350327605,0.530605798,,,,Perrey And Kingsley,,,,
ARGNQED1241B9C4237,0.274816276,0.520530444,,,,Youves,,,,
AR6W9T51187B9A8B8E,0.279642625,0.360241801,,,,Maurice Larcange,,,,
ARQVLQJ1187B98F11F,0.311559176,0.439907658,,,,Mau Mau,,,,
AR4IFI31187FB3A953,0.30174491,0.384681057,,,,Cats In Boots,,,,
ARMH10M1187FB4184F,0.434976032,0.65103938,,Wisconsin,,Firehouse,,,,
ARZQPE11187FB40939,0.340915136,0.607615491,,,,The Panic Channel,,,,
ARYZV2X1187B997BE7,0.415937641,0.564710159,,California - LA,,Chris Standring,,,,
ARF1E421187B9AF8C4,0.375494483,0.639883304,,,,El Gran Silencio,,,,
ARBXODO1241B9C6C6F,0,0.374938856,,,,Ismael Due��,,,,
AR1F3IJ1187B9980B4,0.297809313,0.432323768,,,,The Galactic Heroes,,,,
ARLAEJO1187B98DB85,0.370628892,0.512687131,,,,FU-Schnickens,,,,
ARKJVHY11E2835E76B,0.360145057,0.517126315,,Massachusetts,,Sonny Terry & Brownie McGhee,,,,
AREB22L1187B9A4BCE,0.341376268,0.552053803,,,,Bad Azz,,,,
ARIYFYD1187FB3F0E5,0,0.498537927,,,,Anan�,,,,
AREKZKE11F50C4A7D8,0.35045449,0.517968446,44.7272,Wisconsin,-90.10126,Rocker-T,,,,
ARW2DG51187B9A170F,0.448459768,0.621616922,44.81187,Belgrade Yugoslavia,20.46414,Ana Popovic,,,,
AR107SB1187B9A79F9,0.148985481,0.373850623,,B������zu comme Superdupont ne connait qu&#039,un pa,,c76327c55157ebe358599299ac2be621,,,
ARQKXX41187FB4EB0E,0.378971864,0.620868048,,,,Baby D,,,,
ARQDYV0119B866800F,0.344814469,0.444926413,,,,Gertrudis,,,,
ARMT23H1187B995083,0.360829937,0.576044173,29.42449,SAN ANTONIO Texas,-98.49462,Emilio,,,,
ARHUEFT1187B989694,0.315033314,0.450787194,,,,Lunasicc,,,,
ARZXTEY1187B9997A7,0.531436737,0.822843255,,New York NY [Harlem],,Juelz Santana / Bezel,,,,
ARIFOQ6119B866970E,0.329432664,0.359559266,,,,The Fontane Sisters,,,,
ARPBNLO1187FB3D52F,0.404897335,0.593496044,40.71455,New York NY,-74.00712,Tiny Tim,,,,
ARWA6NT1187FB3F15C,0.578993549,0.81195304,51.11655,Crawley England,-0.18703,The Cure,,,,
AR1XVTM1187B996D57,0.345800228,0.53582261,44.11559,Oregon,-120.51484,I Nuovi Angeli,,,,
AR7GOK91187FB455F5,0.449253877,0.617421407,48.85692,Paris France,2.34121,Jean-Jacques Goldman,,,,
AR1DGSO1187FB59B15,0.33121499,0.450743178,,,,Eddie Turner,,,,
AR76YOD1187FB46B24,0.318458623,0.44492125,40.71455,New York NY,-74.00712,Joshua Rifkin,,,,
AREEUJE1241B9C773F,0.307570294,0.262896412,,,,Art Blakey's Jazz Messengers,,,,
ARCCK7B1187B994F9D,0.350285512,0.522490451,,,,Paul Glazby,,,,
ARCCRTI11F4C845308,0.337507289,0.477364752,,,,White Heart,,,,
ARLMRES11F4C83E1E1,0,0.366302895,44.11559,Oregon,-120.51484,Barbara Lusch,,,,
ARXPDRB1187B9AD0B1,0.504964406,0.737001277,41.88415,Chicago IL,-87.63241,Patti Smith,,,,
AR4W2E01187FB416AC,0.440056503,0.631336504,43.64856,Toronto Ontario Canada,-79.38533,Saga,,,,
AR8EDG51187FB41A08,0.389765518,0.524700041,,,,Gary Hobbs,,,,
ARUBDNK11F50C4F28B,0.299667428,0.439151375,,,,Vrse Murphy,,,,
AR8LD3R1187FB4D08F,0.367007961,0.423385847,30.9742,Louisiana,-91.52382,C.C. Adcock,,,,
ARJ9DSA1187B990E00,0.405234691,0.626803106,,,,John Mayall & The Bluesbreakers,,,,
ARBFDJW1187B9AD27A,0.429353515,0.623154284,30.2676,Austin TX,-97.74298,The Fabulous Thunderbirds,,,,
ARO0R521187B98A2D1,0.37246298,0.591846287,,,,2 Minutos,,,,
ARHTRR71187B98F305,0.395999523,0.612912573,,,,Michelle Tumes,,,,
ARNNM56119B86686EA,0.702594755,0.748536142,,,,Luke Bryan,,,,
ARTPGR61187B98B0F6,0.322590158,0.374041434,,,,Thriller U,,,,
ARNBV1X1187B996249,0.432172564,0.640287557,,,,Alex,,,,
ARW1DRV1187FB40261,0.31579568,0.501565375,,,,Rocio Jurado,,,,
AR77B521187FB4CC70,0.317845056,0.514425773,37.16793,US,-95.84502,Lennie Tristano,,,,
AR050VJ1187B9B13A7,0.539245418,0.737037558,,,,Dead Kennedys,,,,
AR7TTS41187B9B42D3,0.466628889,0.701180874,34.36401,Oxford MS,-89.51877,R.L. Burnside,,,,
ARDXGVT124207832C0,0.420703167,0.318141452,,,,Twinkle Twinkle Little Rock Star,,,,
ARWD3OC1187FB3A666,0.536173552,0.769944259,,Melbourne Australia,,Cut Copy,,,,
ARDNS031187B9924F0,0.349912612,0.459797129,32.67828,Georgia,-83.22295,Tim Wilson,,,,
AR2O84Q1187FB5BF74,0.445222198,0.642030477,,,,Salt The Wound,,,,
ARLZLMN1187B9AD1CB,0.537002043,0.789098032,42.31256,Boston MA,-71.08868,The Cars,,,,
ARNLO5S1187B9B80CC,0.579988982,0.744641246,,Pasadena CA,,Van Halen,,,,
AR1Q25M1187B9B0D73,0.513065655,0.745625188,40.67856,Amityville NY,-73.41853,De La Soul / MF Doom,,,,
AR37ILI1187B98E27B,0.374791219,0.547938241,,London England,,Shriekback,,,,
AR7V3VQ1187B9A08AA,0.32220637,0.640860156,30.2676,Austin Texas,-97.74298,At All Cost,,,,
ARIKE5O1187B997E73,0.459629608,0.507784205,,,,Mississippi Mass Choir,,,,
ARHBWOZ1187FB3FD53,0.430300279,0.543936552,,ITALY,,Utopia,,,,
AR6Z6BW1187B9ACD69,0.4538815,0.639860428,,,,The Ruby Suns,,,,
AR2OPWW1187B9A5057,0.370725817,0.616752865,,Seattle WA,,Schoolyard Heroes,,,,
ARH4N0N1187FB3E1F1,0.324430892,0.483243067,,,,Malkit Singh,,,,
ARNLE621187B98ECB5,0.653512933,0.705205403,41.26069,Omaha NE,-95.93995,Mannheim Steamroller,,,,
ARDF8K01187FB37200,0.566971566,0.79225559,,Sydney Australia,,Wolfmother,,,,
AR15YLD1187FB3D4DD,0.281396284,0.405923907,55.67631,Copenhagen Denmark,12.56935,John Tchicai,,,,
ARNDB1X1187B990AA0,0.526182556,0.736677413,34.05349,Venice CA,-118.24532,Suicidal Tendencies,,,,
ARQQP3Z1187FB5707B,0.387973348,0.541033427,53.55334,Hamburg Germany,9.99245,Bert Kaempfert,,,,
AR9DO2O1187FB53637,0.473133097,0.537131259,50.97768,Germany (Erfurt Thuringia),11.02307,ColdWorld,,,,
AROJAG11187B9B71A3,0.457611174,0.612657824,51.50632,London,-0.12714,The Chap,,,,
AREMPZY1187B9B8FF3,0.512455643,0.806364125,,Jackson MS,,David Banner,,,,
AR3Q48J1187FB55278,0.51653518,0.749860753,,,,The Rapture,,,,
AR6L0X71187FB49709,0.350476631,0.470828036,,,,Paul Cantelon,,,,
ARZAHDN1187B9B4BED,0.345935702,0.649155774,,Tennessee,,Ice,,,,
ARN4MQP1187FB40F7D,0.293359843,0.399811279,,,,Richard Lloyd,,,,
AR7G5I41187FB4CE6C,0.465983423,0.630382334,,London England,,Adam Ant,,,,
ARH5AAF1187B991D23,0.324759319,0.418055781,,,,June Hutton,,,,
ARZTSYB1187FB54987,0.511546184,0.700635528,,,,Rainbow,,,,
AR0WM6W1187FB46730,0.380406692,0.602428206,,,,Marc Et Claude,,,,
ARVML4B1187FB52324,0.397179043,0.530355668,40.73197,Newark NJ,-74.17418,Leroy Hutson,,,,
ARR7YYN1187FB5C015,0.314378908,0.439325211,30.6554,Rockdale TX,-97.00189,Pee Wee Crayton,,,,
ARDL03L1187B997FBE,0.324157493,0.452042247,,,,Fl������skkvartet,,,,
ARQGNEN1187FB4494C,0.326430853,0.490688788,,,,Gabinete Caligari,,,,
ARHTV1S1187FB547F8,0.285591272,0.456136674,,,,Marc Perrone,,,,
ARIGY9P1187B9B6428,0.36481887,0.553914553,,GERMANY,,Ancient Astronauts,,,,
AR2CM6U1187B999EB7,0.360200448,0.553637086,52.51607,Berlin Germany,13.37698,Basic Channel,,,,
ARDTECS1187FB538C0,0.398729456,0.610632338,42.93896,AMSTERDAM New York,-74.18893,Symphony in Peril,,,,
 Keep Fit With The Hottest Hits & Remixes,ARPDVPJ1187B9ADBE9,0.854637828,0.856448924,,Atlanta GA,,70991d401b3b2634b29a95f50b8dcd4f,,,
ARUZILO1257509E8E1,0.163904474,0.075124762,,,,Greg Vaccariello,,,,
AR0DSOO1187B9B855E,0.372069058,0.593262655,,,,Wailing Souls,,,,
AROPZYT11F4C83EFFA,0.176766901,0.449060609,,,,J.C. Lodge,,,,
ARJPUZC1187B99A8F6,0.305809966,0.458204392,18.20904,Westmoreland Jamaica,-77.97559,Mike Brooks,,,,
AR1DR0E1187FB48F61,0.422127199,0.603383145,,Cross Lane WV,,Kathy Mattea,,,,
ARA2ZTN1187B98E3ED,0.214734638,0.546646503,41.50471,Cleveland OH,-81.69074,This Moment,,,,
ARCDLDD11F33E000A4,0.333929873,0.595651321,,,,Varios,,,,
ARBFDJW1187B9AD27A,0.429353515,0.623154284,30.2676,Austin TX,-97.74298,The Fabulous Thunderbirds,,,,
ARR575U1187B98FB97,0.380679874,0.501337162,38.8235,Maryland,-75.92381,The Perrys,,,,
AROCBZZ11E2835D652,0.449052575,0.582238344,,,,Small Faces,,,,
ARC5Q0L1187B98D463,0.40738683,0.619747147,,,,Enter the Haggis,,,,
ARUEYGC1187FB3D94B,0.403000799,0.607260129,41.88415,Chicago IL,-87.63241,The Chi-Lites,,,,
ARYF20K1187B9B76BD,0.516963731,0.668020249,,ORANGE California,,George Lopez,,,,
ARV21JS1187B99E516,0.296955682,0.474829407,40.73197,Newark NJ,-74.17418,Jerry Lewis,,,,
ARH9GD41187FB37E0F,0.477178834,0.724813068,,,,Stephen Marley / Damian Marley,,,,
ARGXJRQ1241B9C5FDE,0.332088981,0.474712354,,,,Charlie Khan,,,,
AR8J63I119B8668504,0.327526078,0.747061427,,,,Red I Flight,,,,
ARCCRTI11F4C845308,0.337507289,0.477364752,,,,White Heart,,,,
AR1JGQT1187FB56878,0.320165416,0.46689796,30.23513,Rayne LA,-92.26831,Jo-El Sonnier,,,,
ARQ30G91187B9B8C12,0.404575226,0.545364353,,,,Steinski,,,,
ARPTC8L119B340323E,0.480812449,0.769967819,,,,Chuck Wicks,,,,
ARNNHLN1187FB42912,0.232825061,0.598636434,29.07904,Hermosillo Sonora Mexico,-110.94695,Yahir,,,,
AR7358P1187B9B6880,0.352902254,0.431014963,41.50075,Nebraska,-99.68095,Lexi,,,,
ARZBYDY1187FB46DD7,0.343844499,0.616884544,42.54843,Vernet les Bains,2.38596,Cali,,,,
ARWBAI21187B991E2E,0.298580718,0.406801997,41.88415,UK - Northern Ireland,-87.63241,Tommy Sands,,,,
AR65K7A1187FB4DAA4,0.612067268,0.889460725,,,,Beyonc�,,,,
AR4QYVC1187B99985B,0.315690277,0.487077751,,,,DJ Harry,,,,
ARK6JC91187B9B4B2D,0.305917775,0.381780881,,United States,,Babbie Mason,,,,
ARD0S291187B9B7BF5,0.261941177,0.556495602,,Ohio,,Rated R,,,,
ARUUP4L1187B9B72EB,0.36368784,0.598237132,32.71568,San Diego CA,-117.16172,Diamanda Galas,,,,
ARTDQRC1187FB4EFD4,1.005941966,0.845601887,,Los Angeles CA,,Black Eyed Peas / Terry Dexter,,,,
ARVUN5F1187FB4CCC7,0.481339309,0.729212274,,Kingston Jamaica,,Beenie Man,,,,
ARJTX7M1187FB4CED3,0.382843062,0.537160563,52.88356,England,-1.97406,Be Bop Deluxe,,,,
ARJJKAA1187B9ADAF1,0.376664106,0.549033905,,,,Rolfe Kent,,,,
ARDC3571187B9988E1,0.30203247,0.555884287,33.76672,Long Beach CA,-118.1924,Nu Flavor,,,,
AR1X2H01187B98CCF2,0.391585329,0.502453177,,Menilmontant France,,Maurice Chevalier,,,,
ARAUQAL1187FB5B374,0.417033117,0.697113113,,,,ISRAEL & NEW BREED,,,,
AR65OLD1187FB5C103,0.533085375,0.859873312,,,,P.O.D.,,,,
ARZJ4MI1187B9AF5AF,0.553168864,0.784143965,,Orange County CA,,Reel Big Fish,,,,
ARTO9UO1187B9B2D47,0.346964339,0.529386534,35.21962,North Carolina,-80.01955,Mystery,,,,
ARYDFJA1241B9CBFF2,0.14519083,0.313851152,,,,Jacques Douai,,,,
ARI6CSW1187B9AF09A,0.35590563,0.689494765,,M�������,,Eko Fresh,,,,
ARCNOK81187B98CA3F,0.505883169,0.710374813,,Kingston Jamaica,,Buju Banton,,,,
ARYDFJA1241B9CBFF2,0.14519083,0.313851152,,,,Jacques Douai,,,,
ARBXBQR1187FB56FA5,0.343389815,0.489537502,,,,Bill Douglas,,,,
AR65K7A1187FB4DAA4,0.619431422,0.889460726,,,,Beyonc�,,,,
ARCLJQZ11E2835CE37,0.348434197,0.523653408,37.80506,Oakland CA,-122.27302,Alvin Youngblood��,,,,
ARYBUAO1187FB3F4EB,0.393762699,0.570016703,41.88415,Chicago IL,-87.63241,Gene Chandler,,,,
AR2FJV21187B98EBE3,0.367355344,0.488237366,35.83073,Tennessee,-85.97874,Legacy Five,,,,
AR7KA5V1187FB44E6B,0.362218957,0.608703568,,,,The Del McCoury Band,,,,
AROGWRA122988FEE45,0.417593317,0.480752276,,,,Christos Dantis,,,,
AROBQ0B1187FB404F6,0.316155987,0.437193777,30.42084,Pensacola FL,-87.21724,Walter Jackson,4d1697c5f297e9f3ad48e3eb1619be70,,,
ARAUFKZ1242077FBD1,0.378056125,0.536679044,,,,J Bostron & Beretta,,,,
ARY7ERS1187B9903AE,0.303136478,0.49237718,,,,Mark Ashley,,,,
ARYJ6RP1187B9B3827,0.417410467,0.544749489,36.16778,Nashville TN,-86.77836,Cindy Morgan,,,,
ARPINYO12454A2E4AB,0.389230135,0.481194126,,Washington,,Deathstar,,,,
AR1PRQ21187FB3B481,0.39903377,0.611180947,,,,Generation X,,,,
ARZFRQM1187B9A9772,0.403588238,0.570825323,,,,Vanessa Daou,,,,
ARQIAEA1187FB4F9F9,0.462537498,0.667849508,,,,Laidback Luke & Diplo,,,,
ARNZ70R1187B9A4824,0.62220896,0.705876402,,Westbury Long Island NY,,Joe Satriani,,,,
AROY6XW1187B991121,0.543954417,0.645720023,,Carle Place New York,,Steve Vai,,,,
ARJ2PMY1187FB5B563,0.46527021,0.6742378,,NY - Long Island,,Burning Spear,,,,
ARJB9TE1187FB3A9F8,0.349037894,0.524008172,,,,The Edgar Broughton Band,,,,
ARW70HR1187B9A358C,0.399431544,0.659251521,,Merida Mexico,,Aleks Syntek,,,,
AR0OTEX1187FB3600D,0.351170212,0.447725075,,,,Los Del Rio,,,,
ARDUOSV1187B9894D5,0.348184321,0.449231471,,,,Wes King,,,,
ARVYDAQ1187FB43338,0,0.047775081,,,,Teijo Joutsela and Humppa-Veikot,,,,
ARKEFM61187B9A8202,0.281887097,0.386716175,30.99688,Corrigan Polk County TX,-94.82807,Moon Mullican,,,,
AR1WC0X1187B991056,0.418946871,0.62812134,37.77916,San Francisco CA,-122.42005,Jefferson Starship,,,,
ARUZD301187FB4AC65,0.25669968,0.322667185,,,,Ronny Eriksson,,,,
ARJ9DSA1187B990E00,0.405234691,0.626803106,,,,John Mayall,,,,
AR56P361187B9AC4DB,0.467110649,0.761362238,54.5958,Belfast Northern Ireland,-5.93494,Gary Moore,,,,
ARQXAGC12472CE2BBD,0.397249735,0.506734505,,,,Spiral Stairs,,,,
ARUVPCM1187FB5C281,0.458012988,0.850430103,37.16793,USA ,-95.84502,Attack Attack,,,,
ARGMGHN1187B9B4213,0.563403566,0.906619152,,Geneva NY,,Gym Class Heroes,,,,
AR2SMD91187B9B0582,0.47594129,0.699262056,,Boston MA,,Mighty Mighty Bosstones,,,,
ARDXGVT124207832C0,0.420703167,0.318141452,,,,Twinkle Twinkle Little Rock Star,,,,
ARKVMRR122CC3B110A,0.354592758,0.51598933,35.21962,North Carolina,-80.01955,The Booth Brothers,,,,
ARIHWZG11F50C50E1C,0.282623584,0.362210325,34.05349,California - LA,-118.24532,Vivian Khor,,,,
ARZEBW31187FB586EA,0.351998338,0.543290243,,,,Anne Dudley,,,,
ARGHV4C1187B995847,0.362563592,0.432136477,41.51776,Connecticut,-72.75753,The Mustangs,,,,
ARXPPEY1187FB51DF4,0.766545451,0.86652032,,,,Michael Jackson,,,,
AR8IEZO1187B99055E,0.378442737,0.510010871,,,,Marc Shaiman,,,,
AR966X21187B9AC463,0.562432731,0.707059452,,Newark NJ,,Paul Simon,,,,
ARCF06I1187B995398,0.430697046,0.712662163,,,,K-OS,,,,
ARWBN9B1187B988B95,0.343680041,0.54559902,48.76767,Stuttgart Germany,9.17192,Eberhard Weber,,,,
ARWBZWU1187B98F7FB,0.412155304,0.515034941,,,,Jimmy Herring,,,,
AR5ZY7R1187B996302,0.380109208,0.442030513,38.8991,Washington DC,-77.029,The Continentals,,,,
AR40GSU1187FB3AA01,0.564005986,0.817635146,,Brooklyn NY,,Neil Diamond,,,,
AR0V36F1187FB366B1,0.378969801,0.662670206,53.41961,Ireland,-8.24055,The Chieftains,e86b536748dadcabf230494f84231c34,,,
ARB1CNO1187FB4CE93,0.399186285,0.596602385,,,,45 Grave,,,,
ARWIMT21187B9B5AEC,0.364586575,0.473624124,32.58507,Mississippi,-89.87374,Joe Turner_ Joe Houston_ L. C. Williams,,,,
AR58SJE1187B9A8E4C,0.355974359,0.520553746,31.55379,Monticello MS,-90.10785,J.B. Lenoir,,,,
